"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"juju smith schuster","WR","PIT","2018","4","60","0","4","11","15.0","38"
"demetrius harris","TE","KC","2018","4","59","0","2","3","29.5","35"
"mike evans","WR","TB","2018","4","59","0","6","9","9.8","17"
"kyle rudolph","TE","MIN","2018","4","57","0","5","6","11.4","24"
"jeff heuerman","TE","DEN","2018","4","57","0","4","7","14.3","36"
"marvin jones","WR","DET","2018","4","56","0","3","6","18.7","34"
"jordan matthews","WR","PHI","2018","4","56","1","1","3","56.0","56"
"willie snead","WR","BAL","2018","4","56","0","6","7","9.3","14"
"ty montgomery","RB","GB","2018","4","56","0","2","3","28.0","43"
"zach pascal","WR","IND","2018","4","56","1","6","10","9.3","18"
"saquon barkley","RB","NYG","2018","4","56","0","6","8","9.3","13"
"melvin gordon","RB","LAC","2018","4","55","1","7","10","7.9","16"
"phillip dorsett","WR","NE","2018","4","55","1","4","7","13.8","20"
"cordarrelle patterson","WR","NE","2018","4","54","1","3","5","18.0","55"
"tyreek hill","WR","KC","2018","4","54","0","9","13","6.0","15"
"kareem hunt","RB","KC","2018","4","54","0","3","4","18.0","27"
"calvin ridley","WR","ATL","2018","4","54","2","4","6","13.5","30"
"antonio callaway","WR","CLE","2018","4","54","0","3","9","18.0","59"
"cole beasley","WR","DAL","2018","4","53","0","4","5","13.3","19"
"tyler lockett","WR","SEA","2018","4","53","0","5","6","10.6","13"
"pierre garcon","WR","SF","2018","4","52","0","4","7","13.0","23"
"john ross","WR","CIN","2018","4","52","1","2","2","26.0","39"
"david njoku","TE","CLE","2018","4","52","0","5","7","10.4","14"
"ricky seals jones","TE","ARI","2018","4","52","0","2","4","26.0","31"
"martavis bryant","WR","OAK","2018","4","51","0","3","7","17.0","28"
"maxx williams","TE","BAL","2018","4","51","0","5","5","10.2","22"
"courtland sutton","WR","DEN","2018","4","51","0","3","6","17.0","42"
"darren fells","TE","CLE","2018","4","49","1","1","2","49.0","49"
"will fuller","WR","HOU","2018","4","49","1","4","5","12.3","22"
"jordy nelson","WR","OAK","2018","4","48","1","5","8","9.6","19"
"tj yeldon","RB","JAX","2018","4","48","1","3","3","16.0","31"
"tyrell williams","WR","LAC","2018","4","48","0","3","5","16.0","24"
"laquon treadwell","WR","MIN","2018","4","47","0","4","7","11.8","19"
"mike thomas 2","WR","NO","2018","4","47","0","4","4","11.8","15"
"alvin kamara","RB","NO","2018","4","47","0","5","9","9.4","25"
"emmanuel sanders","WR","DEN","2018","4","45","0","5","7","9.0","17"
"duke johnson","RB","CLE","2018","4","45","0","4","6","11.3","19"
"michael gallup","WR","DAL","2018","4","45","0","2","5","22.5","37"
"rob gronkowski","TE","NE","2018","4","44","0","4","7","11.0","14"
"doug baldwin","WR","SEA","2018","4","41","0","5","7","8.2","18"
"david johnson 2","RB","ARI","2018","4","41","0","3","4","13.7","30"
"charles clay","TE","BUF","2018","4","40","0","4","6","10.0","17"
"kenny stills","WR","MIA","2018","4","40","0","3","6","13.3","22"
"eric ebron","TE","IND","2018","4","40","1","5","10","8.0","12"
"geoff swaim","TE","DAL","2018","4","39","1","3","5","13.0","31"
"david moore","WR","SEA","2018","4","39","0","2","2","19.5","30"
"tyler eifert","TE","CIN","2018","4","38","1","4","4","9.5","15"
"jalen richard","WR","OAK","2018","4","38","0","3","5","12.7","18"
"zay jones","WR","BUF","2018","4","38","0","4","7","9.5","15"
"marquez valdes scantling","WR","GB","2018","4","38","0","1","3","38.0","38"
"nick boyle","WR","BAL","2018","4","36","0","3","5","12.0","19"
"adam humphries","WR","TB","2018","4","36","0","6","7","6.0","11"
"kelvin benjamin","WR","BUF","2018","4","34","0","1","6","34.0","34"
"jarvis landry","WR","CLE","2018","4","34","1","4","10","8.5","15"
"kendrick bourne","WR","SF","2018","4","34","1","3","4","11.3","17"
"aldrick robinson","WR","MIN","2018","4","33","2","2","2","16.5","17"
"josh gordon","WR","NE","2018","4","32","0","2","2","16.0","19"
"cameron meredith","WR","NO","2018","4","32","0","3","4","10.7","20"
"andy janovich","FB","DEN","2018","4","32","0","1","1","32.0","32"
"ryan switzer","WR","PIT","2018","4","32","0","7","7","4.6","11"
"matt breida","RB","SF","2018","4","32","0","3","3","10.7","20"
"demarcus robinson","WR","KC","2018","4","31","0","2","3","15.5","23"
"austin ekeler","RB","LAC","2018","4","31","1","2","3","15.5","22"
"allen hurns","WR","DAL","2018","4","30","0","3","5","10.0","12"
"michael crabtree","WR","BAL","2018","4","29","0","3","8","9.7","13"
"rhett ellison","TE","NYG","2018","4","29","0","3","5","9.7","11"
"cameron brate","TE","TB","2018","4","29","1","3","4","9.7","16"
"larry fitzgerald","WR","ARI","2018","4","28","0","3","7","9.3","16"
"james oshaughnessy","TE","JAX","2018","4","28","0","2","3","14.0","17"
"christian kirk","WR","ARI","2018","4","28","0","4","5","7.0","11"
"mark walton","RB","CIN","2018","4","28","0","2","4","14.0","24"
"antonio gates","TE","LAC","2018","4","27","1","2","5","13.5","22"
"marshawn lynch","RB","OAK","2018","4","27","0","3","5","9.0","17"
"giovani bernard","RB","CIN","2018","4","27","0","4","4","6.8","17"
"tajae sharpe","WR","TEN","2018","4","27","1","2","3","13.5","16"
"bilal powell","RB","NYJ","2018","4","26","0","4","7","6.5","8"
"tevin coleman","RB","ATL","2018","4","26","0","3","3","8.7","15"
"chris hogan","WR","NE","2018","4","25","0","1","1","25.0","25"
"james conner","RB","PIT","2018","4","25","0","3","7","8.3","15"
"demaryius thomas","WR","DEN","2018","4","24","0","4","7","6.0","12"
"marquise goodwin","WR","SF","2018","4","24","0","2","4","12.0","20"
"austin seferian jenkins","TE","JAX","2018","4","24","0","2","4","12.0","21"
"marcus johnson 2","WR","IND","2018","4","24","0","2","3","12.0","16"
"jordan akins","TE","HOU","2018","4","24","0","2","3","12.0","14"
"benjamin watson","TE","NO","2018","4","23","0","1","3","23.0","23"
"lee smith","TE","OAK","2018","4","23","0","3","4","7.7","10"
"jermaine kearse","WR","NYJ","2018","4","23","0","2","5","11.5","12"
"allen robinson","WR","CHI","2018","4","23","1","2","4","11.5","14"
"mike davis 3","RB","SEA","2018","4","23","0","4","4","5.8","16"
"jesse james 2","TE","PIT","2018","4","23","0","1","1","23.0","23"
"nelson agholor","WR","PHI","2018","4","22","0","5","12","4.4","10"
"chris godwin","WR","TB","2018","4","22","0","2","2","11.0","11"
"chad williams 2","WR","ARI","2018","4","22","1","1","3","22.0","22"
"danny amendola","WR","MIA","2018","4","21","0","2","3","10.5","18"
"jimmy graham","TE","GB","2018","4","21","1","3","6","7.0","13"
"josh bellamy","WR","CHI","2018","4","20","1","1","1","20.0","20"
"theo riddick","RB","DET","2018","4","20","0","4","5","5.0","11"
"albert wilson","WR","MIA","2018","4","19","0","4","6","4.8","13"
"austin hooper","TE","ATL","2018","4","19","0","1","2","19.0","19"
"chris moore","S","BAL","2018","4","19","0","1","1","19.0","19"
"robby anderson","WR","NYJ","2018","4","18","0","2","6","9.0","12"
"christopher herndon","TE","NYJ","2018","4","18","0","1","1","18.0","18"
"logan paulsen","TE","ATL","2018","4","17","1","1","1","17.0","17"
"javorius allen","RB","BAL","2018","4","17","0","2","2","8.5","15"
"matt lacosse","TE","DEN","2018","4","17","0","1","1","17.0","17"
"jakeem grant","WR","MIA","2018","4","17","0","2","2","8.5","9"
"mo alie cox","TE","IND","2018","4","17","0","1","2","17.0","17"
"wayne gallman","RB","NYG","2018","4","17","0","3","3","5.7","11"
"aaron jones 2","RB","GB","2018","4","17","0","1","1","17.0","17"
"frank gore","RB","MIA","2018","4","16","1","2","3","8.0","10"
"latavius murray","RB","MIN","2018","4","16","0","2","2","8.0","9"
"kyle juszczyk","RB","SF","2018","4","15","0","2","3","7.5","10"
"deanthony thomas","WR","KC","2018","4","15","0","1","2","15.0","15"
"wendell smallwood","RB","PHI","2018","4","15","0","3","5","5.0","11"
"mike williams 5","WR","LAC","2018","4","15","0","1","3","15.0","15"
"keelan cole","WR","JAX","2018","4","15","0","2","3","7.5","9"
"kamar aiken","WR","PHI","2018","4","14","0","1","1","14.0","14"
"tim white","WR","BAL","2018","4","14","0","1","1","14.0","14"
"lesean mccoy","RB","BUF","2018","4","13","0","3","6","4.3","7"
"chris conley","WR","KC","2018","4","13","0","4","6","3.3","5"
"kenyan drake","RB","MIA","2018","4","13","0","1","2","13.0","13"
"gerald everett","TE","LAR","2018","4","13","0","1","1","13.0","13"
"jordan leggett","TE","NYJ","2018","4","13","1","3","4","4.3","9"
"jason croom","TE","BUF","2018","4","13","0","1","1","13.0","13"
"dallas goedert","TE","PHI","2018","4","13","0","2","2","6.5","10"
"ito smith","RB","ATL","2018","4","13","0","3","3","4.3","5"
"levine toilolo","TE","DET","2018","4","12","0","2","2","6.0","8"
"ryan griffin","TE","HOU","2018","4","12","0","1","1","12.0","12"
"seth roberts","WR","OAK","2018","4","12","0","2","3","6.0","9"
"sammie coates","WR","HOU","2018","4","12","0","1","1","12.0","12"
"corey grant","RB","JAX","2018","4","12","0","2","3","6.0","9"
"trent taylor","WR","SF","2018","4","12","0","2","3","6.0","7"
"mark andrews","TE","BAL","2018","4","12","0","2","2","6.0","10"
"niles paul","TE","JAX","2018","4","11","0","2","2","5.5","7"
"jay ajayi","RB","PHI","2018","4","11","0","3","4","3.7","12"
"justin hardee","CB","NO","2018","4","10","0","1","1","10.0","10"
"james washington 2","WR","PIT","2018","4","10","0","2","4","5.0","6"
"phillip lindsay","RB","DEN","2018","4","10","0","2","2","5.0","5"
"delance turner","RB","BAL","2018","4","10","0","1","1","10.0","10"
"virgil green","TE","LAC","2018","4","9","0","2","2","4.5","10"
"mike gillislee","RB","NO","2018","4","9","0","1","1","9.0","9"
"russell shepard","WR","NYG","2018","4","9","0","1","3","9.0","9"
"devontae booker","RB","DEN","2018","4","9","0","1","2","9.0","9"
"mike gesicki","TE","MIA","2018","4","9","0","1","2","9.0","9"
"andre holmes","S","BUF","2018","4","8","0","2","3","4.0","5"
"alex erickson","WR","CIN","2018","4","8","0","1","2","8.0","8"
"antony auclair","TE","TB","2018","4","8","0","1","1","8.0","8"
"scott simonson","TE","NYG","2018","4","7","0","1","1","7.0","7"
"derrick henry","RB","TEN","2018","4","7","0","2","2","3.5","13"
"cj ham","FB","MIN","2018","4","7","0","2","2","3.5","6"
"luke willson","TE","DET","2018","4","6","0","1","2","6.0","6"
"cj uzomah","TE","CIN","2018","4","6","0","1","1","6.0","6"
"darius jennings","WR","TEN","2018","4","6","0","1","2","6.0","6"
"nick vannett","TE","SEA","2018","4","6","0","1","2","6.0","6"
"peyton barber","RB","TB","2018","4","6","0","1","2","6.0","6"
"hakeem valles","TE","DET","2018","4","6","0","1","1","6.0","6"
"dj chark","WR","JAX","2018","4","6","0","1","1","6.0","6"
"brandon marshall 2","WR","SEA","2018","4","5","0","1","3","5.0","5"
"lance kendricks","TE","GB","2018","4","5","0","1","2","5.0","5"
"derrick coleman","FB","ARI","2018","4","5","0","1","1","5.0","5"
"khari lee","TE","BUF","2018","4","5","0","1","1","5.0","5"
"leonard fournette","RB","JAX","2018","4","5","0","1","1","5.0","5"
"will dissly","TE","SEA","2018","4","5","0","1","1","5.0","5"
"alfred morris","RB","SF","2018","4","4","0","1","3","4.0","4"
"justin hardy","WR","ATL","2018","4","4","0","1","1","4.0","4"
"jj nelson","WR","ARI","2018","4","4","0","1","1","4.0","4"
"isaiah crowell","RB","NYJ","2018","4","3","0","1","1","3.0","3"
"alex collins","RB","BAL","2018","4","3","1","1","1","3.0","3"
"david morgan","XX","MIN","2018","4","3","0","1","1","3.0","3"
"travis benjamin","WR","LAC","2018","4","2","0","1","1","2.0","2"
"marvin hall","WR","ATL","2018","4","2","0","1","1","2.0","2"
"kerryon johnson","RB","DET","2018","4","1","0","1","1","1.0","1"
"mike boone","RB","MIN","2018","4","1","0","1","1","1.0","1"
"ted ginn jr","WR","NO","2018","4","0","0","0","3","-","0"
"taiwan jones","RB","BUF","2018","4","0","0","0","1","-","0"
"terrelle pryor","WR","NYJ","2018","4","0","0","0","1","-","0"
"orson charles","TE","CLE","2018","4","0","0","0","1","-","0"
"james develin","FB","NE","2018","4","0","0","0","1","-","0"
"garrett celek","TE","SF","2018","4","0","0","0","1","-","0"
"tavon austin","WR","DAL","2018","4","0","0","0","1","-","0"
"zach line","FB","NO","2018","4","0","0","0","2","-","0"
"sammy watkins","WR","KC","2018","4","0","0","0","1","-","0"
"carlos hyde","RB","CLE","2018","4","0","0","0","1","-","0"
"alfred blue","RB","HOU","2018","4","0","0","0","3","-","0"
"tyler kroft","TE","CIN","2018","4","0","0","0","1","-","0"
"rod smith 3","RB","DAL","2018","4","0","0","1","1","0.0","0"
"tyler higbee","TE","LAR","2018","4","0","0","0","1","-","0"
"jordan howard","RB","CHI","2018","4","0","0","0","1","-","0"
"rico gathers","TE","DAL","2018","4","0","0","0","1","-","0"
"oj howard","TE","TB","2018","4","0","0","0","3","-","0"
"jonnu smith","TE","TEN","2018","4","0","0","0","2","-","0"
"josh reynolds","WR","LAR","2018","4","0","0","0","1","-","0"
"trequan smith","WR","NO","2018","4","0","0","0","2","-","0"
"durham smythe","TE","MIA","2018","4","0","0","0","1","-","0"
"jordan wilkins","RB","IND","2018","4","0","0","0","1","-","0"
"javon wims","WR","CHI","2018","4","0","0","0","1","-","0"
"roc thomas","RB","MIN","2018","4","0","0","0","1","-","0"
"robert foster","WR","BUF","2018","4","0","0","0","2","-","0"
"ronald jones ii","RB","TB","2018","4","-1","0","1","2","-1.0","-1"
"dwayne allen","TE","NE","2018","4","-4","0","1","2","-4.0","-4"
"taysom hill","TE","NO","2018","4","-4","0","1","1","-4.0","-4"
