"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"jd mckissic","RB","SEA","2018","16","","","","","","","","","","","6","0","1","6.0","6","","","","","",""
"jeff wilson","RB","SF","2018","16","","","","","","","","","","","27","0","11","2.5","8","11","0","2","2","5.5","9"
"joe mixon","RB","CIN","2018","16","","","","","","","","","","","68","0","17","4.0","20","10","0","2","2","5.0","11"
"john kelly","RB","LAR","2018","16","","","","","","","","","","","40","0","10","4.0","7","9","0","1","1","9.0","9"
"jordan howard","RB","CHI","2018","16","","","","","","","","","","","53","1","13","4.1","9","17","0","2","3","8.5","16"
"josh adams","RB","PHI","2018","16","","","","","","","","","","","21","0","11","1.9","6","0","0","0","1","-","0"
"justin jackson 2","RB","LAC","2018","16","","","","","","","","","","","-1","0","1","-1.0","-1","47","0","7","10","6.7","10"
"kalen ballage","RB","MIA","2018","16","","","","","","","","","","","10","0","4","2.5","6","39","0","2","4","19.5","31"
"keith ford","RB","BUF","2018","16","","","","","","","","","","","33","0","7","4.7","11","14","0","2","4","7.0","8"
"kenjon barner","RB","CAR","2018","16","","","","","","","","","","","","","","","","3","0","1","1","3.0","3"
"kenneth dixon","RB","BAL","2018","16","","","","","","","","","","","28","0","8","3.5","19","20","0","2","3","10.0","11"
"kenyan drake","RB","MIA","2018","16","","","","","","","","","","","23","0","6","3.8","9","31","0","4","5","7.8","14"
"latavius murray","RB","MIN","2018","16","","","","","","","","","","","22","0","9","2.4","11","6","0","2","2","3.0","4"
"legarrette blount","RB","DET","2018","16","","","","","","","","","","","29","0","11","2.6","10","-5","0","2","4","-2.5","0"
"leonard fournette","RB","JAX","2018","16","","","","","","","","","","","43","1","18","2.4","9","28","0","3","5","9.3","11"
"lesean mccoy","RB","BUF","2018","16","","","","","","","","","","","9","0","6","1.5","5","10","0","3","3","3.3","7"
"mark ingram","RB","NO","2018","16","","","","","","","","","","","35","1","11","3.2","8","8","0","1","2","8.0","8"
"marlon mack","RB","IND","2018","16","","","","","","","","","","","34","1","12","2.8","11","4","0","1","3","4.0","4"
"matt breida","RB","SF","2018","16","","","","","","","","","","","20","0","4","5.0","11","6","0","1","1","6.0","6"
"melvin gordon","RB","LAC","2018","16","","","","","","","","","","","41","1","12","3.4","13","13","0","3","3","4.3","12"
"mike davis 3","RB","SEA","2018","16","","","","","","","","","","","31","0","7","4.4","10","0","0","0","1","-","0"
"nick chubb","RB","CLE","2018","16","","","","","","","","","","","112","0","19","5.9","22","3","0","2","3","1.5","2"
"nyheim hines","RB","IND","2018","16","","","","","","","","","","","2","1","2","1.0","1","41","0","4","5","10.3","28"
"peyton barber","RB","TB","2018","16","","","","","","","","","","","43","0","17","2.5","8","13","0","3","3","4.3","6"
"phillip lindsay","RB","DEN","2018","16","","","","","","","","","","","46","0","10","4.6","11","11","0","2","2","5.5","10"
"rex burkhead","RB","NE","2018","16","","","","","","","","","","","39","0","13","3.0","10","40","0","4","5","10.0","25"
"rod smith 3","RB","DAL","2018","16","","","","","","","","","","","-7","0","2","-3.5","-1","","","","","",""
"royce freeman","RB","DEN","2018","16","","","","","","","","","","","21","0","7","3.0","4","0","0","0","1","-","0"
"saquon barkley","RB","NYG","2018","16","","","","","","","","","","","43","1","21","2.0","6","34","0","5","7","6.8","18"
"sony michel","RB","NE","2018","16","","","","","","","","","","","116","1","18","6.4","19","","","","","",""
"stevan ridley","RB","PIT","2018","16","","","","","","","","","","","4","0","3","1.3","6","","","","","",""
"taquan mizzell","RB","CHI","2018","16","","","","","","","","","","","1","0","1","1.0","1","27","0","2","2","13.5","26"
"tarik cohen","RB","CHI","2018","16","","","","","","","","","","","12","0","6","2.0","9","7","0","1","1","7.0","7"
"tevin coleman","RB","ATL","2018","16","","","","","","","","","","","51","0","10","5.1","20","0","0","0","1","-","0"
"theo riddick","RB","DET","2018","16","","","","","","","","","","","-2","0","3","-0.7","2","7","0","4","5","1.8","7"
"trenton cannon","RB","NYJ","2018","16","","","","","","","","","","","4","0","2","2.0","2","5","0","1","2","5.0","5"
"ty montgomery","RB","BAL","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"wayne gallman","RB","NYG","2018","16","","","","","","","","","","","12","0","2","6.0","8","","","","","",""
"wendell smallwood","RB","PHI","2018","16","","","","","","","","","","","3","0","1","3.0","3","24","0","4","4","6.0","10"
"zach zenner","RB","DET","2018","16","","","","","","","","","","","45","0","8","5.6","29","22","0","2","3","11.0","11"
"adam shaheen","TE","CHI","2018","16","","","","","","","","","","","","","","","","4","0","1","2","4.0","4"
"anthony firkser","TE","TEN","2018","16","","","","","","","","","","","","","","","","16","0","2","3","8.0","12"
"antonio gates","TE","LAC","2018","16","","","","","","","","","","","","","","","","21","0","3","5","7.0","11"
"austin hooper","TE","ATL","2018","16","","","","","","","","","","","","","","","","36","0","2","2","18.0","32"
"ben braunecker","TE","CHI","2018","16","","","","","","","","","","","","","","","","18","0","1","1","18.0","18"
"benjamin watson","TE","NO","2018","16","","","","","","","","","","","","","","","","6","0","1","2","6.0","6"
"blake bell","TE","JAX","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"blake jarwin","TE","DAL","2018","16","","","","","","","","","","","","","","","","8","0","2","3","4.0","5"
"brian parker","TE","DEN","2018","16","","","","","","","","","","","","","","","","10","0","2","3","5.0","11"
"cameron brate","TE","TB","2018","16","","","","","","","","","","","","","","","","8","0","2","3","4.0","4"
"christopher herndon","TE","NYJ","2018","16","","","","","","","","","","","","","","","","82","1","6","7","13.7","26"
"cj uzomah","TE","CIN","2018","16","","","","","","","","","","","","","","","","49","1","4","5","12.3","14"
"dallas goedert","TE","PHI","2018","16","","","","","","","","","","","","","","","","30","0","3","3","10.0","24"
"darren fells","TE","CLE","2018","16","","","","","","","","","","","","","","","","18","1","3","3","6.0","9"
"darren waller","TE","OAK","2018","16","","","","","","","","","","","","","","","","8","0","2","2","4.0","6"
"david njoku","TE","CLE","2018","16","","","","","","","","","","","","","","","","73","1","3","4","24.3","66"
"demetrius harris","TE","KC","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"durham smythe","TE","MIA","2018","16","","","","","","","","","","","","","","","","9","0","1","2","9.0","9"
"ed dickson","TE","SEA","2018","16","","","","","","","","","","","","","","","","19","1","3","3","6.3","18"
"eric ebron","TE","IND","2018","16","","","","","","","","","","","","","","","","28","0","3","5","9.3","14"
"evan engram","TE","NYG","2018","16","","","","","","","","","","","26","0","2","13.0","14","87","0","6","6","14.5","32"
"george kittle","TE","SF","2018","16","","","","","","","","","","","","","","","","74","0","7","12","10.6","35"
"gerald everett","TE","LAR","2018","16","","","","","","","","","","","16","0","2","8.0","12","28","0","5","6","5.6","9"
"hayden hurst","TE","BAL","2018","16","","","","","","","","","","","","","","","","18","0","1","2","18.0","18"
"ian thomas","TE","CAR","2018","16","","","","","","","","","","","","","","","","48","1","4","5","12.0","27"
"jared cook","TE","OAK","2018","16","","","","","","","","","","","","","","","","20","0","2","3","10.0","14"
"jason croom","TE","BUF","2018","16","","","","","","","","","","","","","","","","55","0","4","6","13.8","24"
"jeremy sprinkle","TE","WAS","2018","16","","","","","","","","","","","","","","","","22","0","2","3","11.0","15"
"jerome cunningham","TE","DET","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"jimmy graham","TE","GB","2018","16","","","","","","","","","","","","","","","","34","0","3","4","11.3","16"
"john phillips","TE","ARI","2018","16","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"jordan akins","TE","HOU","2018","16","","","","","","","","","","","","","","","","33","0","2","3","16.5","22"
"jordan leggett","TE","NYJ","2018","16","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"jordan thomas","TE","HOU","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"josh hill 2","TE","NO","2018","16","","","","","","","","","","","","","","","","1","0","2","3","0.5","5"
"kyle rudolph","TE","MIN","2018","16","","","","","","","","","","","","","","","","122","2","9","9","13.6","44"
"lance kendricks","TE","GB","2018","16","","","","","","","","","","","","","","","","26","0","2","2","13.0","20"
"levine toilolo","TE","DET","2018","16","","","","","","","","","","","","","","","","16","0","1","1","16.0","16"
"logan thomas","TE","BUF","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"luke stocker","TE","TEN","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"mark andrews","TE","BAL","2018","16","","","","","","","","","","","","","","","","83","1","2","2","41.5","68"
"mike gesicki","TE","MIA","2018","16","","","","","","","","","","","","","","","","5","0","1","1","5.0","5"
"mo alie cox","TE","IND","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"mycole pruitt","TE","TEN","2018","16","","","","","","","","","","","","","","","","29","1","2","3","14.5","27"
"nick vannett","TE","SEA","2018","16","","","","","","","","","","","","","","","","11","1","2","2","5.5","10"
"rhett ellison","TE","NYG","2018","16","","","","","","","","","","","","","","","","18","0","2","2","9.0","16"
"richard rodgers","TE","PHI","2018","16","","","","","","","","","","","","","","","","7","0","1","1","7.0","7"
"ricky seals jones","TE","ARI","2018","16","","","","","","","","","","","","","","","","3","0","1","1","3.0","3"
"rob gronkowski","TE","NE","2018","16","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"robert tonyan jr","TE","GB","2018","16","","","","","","","","","","","","","","","","11","0","1","1","11.0","11"
"ryan griffin","TE","HOU","2018","16","","","","","","","","","","","","","","","","15","0","2","4","7.5","10"
"scott simonson","TE","NYG","2018","16","","","","","","","","","","","","","","","","16","1","3","3","5.3","8"
"seth devalve","TE","CLE","2018","16","","","","","","","","","","","","","","","","1","0","1","1","1.0","1"
"taysom hill","TE","NO","2018","16","0","0","0","1","0.0%","0.0","0","0.0","1","0","","","","","","","","","","",""
"travis kelce","TE","KC","2018","16","","","","","","","","","","","","","","","","54","0","5","9","10.8","23"
"trey burton","TE","CHI","2018","16","","","","","","","","","","","","","","","","30","0","5","5","6.0","8"
"tyler higbee","TE","LAR","2018","16","","","","","","","","","","","","","","","","16","0","1","1","16.0","16"
"vance mcdonald","TE","PIT","2018","16","","","","","","","","","","","","","","","","49","0","1","4","49.0","49"
"virgil green","TE","LAC","2018","16","","","","","","","","","","","","","","","","12","0","2","2","6.0","9"
"xavier grimble","TE","PIT","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"zach ertz","TE","PHI","2018","16","","","","","","","","","","","","","","","","110","2","12","16","9.2","23"
"adam humphries","WR","TB","2018","16","","","","","","","","","","","","","","","","79","0","10","12","7.9","16"
"adam thielen","WR","MIN","2018","16","","","","","","","","","","","3","0","1","3.0","3","80","0","5","6","16.0","40"
"aldrick robinson","WR","MIN","2018","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"alex erickson","WR","CIN","2018","16","","","","","","","","","","","","","","","","35","0","2","2","17.5","28"
"allen robinson","WR","CHI","2018","16","","","","","","","","","","","9","0","1","9.0","9","85","0","6","8","14.2","43"
"alshon jeffery","WR","PHI","2018","16","","","","","","","","","","","","","","","","82","0","3","5","27.3","52"
"amari cooper","WR","DAL","2018","16","","","","","","","","","","","","","","","","20","0","4","5","5.0","11"
"andy jones","WR","DET","2018","16","","","","","","","","","","","","","","","","12","0","1","5","12.0","12"
"anthony miller 3","WR","CHI","2018","16","","","","","","","","","","","4","0","1","4.0","4","24","1","3","3","8.0","12"
"antonio brown","WR","PIT","2018","16","","","","","","","","","","","","","","","","185","2","14","19","13.2","28"
"antonio callaway","WR","CLE","2018","16","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"bennie fowler","WR","NYG","2018","16","","","","","","","","","","","","","","","","26","0","1","3","26.0","26"
"bobo wilson","WR","TB","2018","16","","","","","","","","","","","","","","","","28","0","2","3","14.0","25"
"brandin cooks","WR","LAR","2018","16","","","","","","","","","","","27","0","3","9.0","17","35","0","3","3","11.7","18"
"brandon powell","WR","DET","2018","16","","","","","","","","","","","","","","","","9","0","1","2","9.0","9"
"breshad perriman","WR","CLE","2018","16","","","","","","","","","","","","","","","","76","0","2","4","38.0","63"
"calvin ridley","WR","ATL","2018","16","","","","","","","","","","","","","","","","90","1","3","5","30.0","75"
"chad williams 2","WR","ARI","2018","16","","","","","","","","","","","","","","","","7","0","1","4","7.0","7"
"chester rogers","WR","IND","2018","16","","","","","","","","","","","","","","","","54","1","7","7","7.7","15"
"chris conley","WR","KC","2018","16","","","","","","","","","","","","","","","","54","0","3","5","18.0","23"
"chris godwin","WR","TB","2018","16","","","","","","","","","","","","","","","","39","0","3","6","13.0","20"
"cody core","WR","CIN","2018","16","","","","","","","","","","","","","","","","36","0","2","3","18.0","27"
"cody latimer","WR","NYG","2018","16","","","","","","","","","","","","","","","","10","0","1","1","10.0","10"
"cole beasley","WR","DAL","2018","16","","","","","","","","","","","","","","","","50","0","5","5","10.0","13"
"cordarrelle patterson","WR","NE","2018","16","","","","","","","","","","","66","0","4","16.5","27","3","0","1","2","3.0","3"
"corey coleman","WR","NYG","2018","16","","","","","","","","","","","5","0","1","5.0","5","0","0","0","1","-","0"
"corey davis","WR","TEN","2018","16","","","","","","","","","","","1","0","1","1.0","1","45","0","3","5","15.0","16"
"courtland sutton","WR","DEN","2018","16","","","","","","","","","","","","","","","","65","1","6","10","10.8","20"
"curtis samuel","WR","CAR","2018","16","","","","","","","","","","","","","","","","41","0","7","13","5.9","9"
"daesean hamilton","WR","DEN","2018","16","","","","","","","","","","","","","","","","40","1","6","9","6.7","15"
"danny amendola","WR","MIA","2018","16","","","","","","","","","","","-2","0","1","-2.0","-2","40","0","3","3","13.3","20"
"dante pettis","WR","SF","2018","16","","","","","","","","","","","","","","","","21","0","3","5","7.0","13"
"darius jennings","WR","TEN","2018","16","","","","","","","","","","","2","0","1","2.0","2","29","0","3","3","9.7","14"
"davante adams","WR","GB","2018","16","","","","","","","","","","","","","","","","71","1","11","18","6.5","16"
"david moore","WR","SEA","2018","16","","","","","","","","","","","","","","","","7","0","1","3","7.0","7"
"deandre carter","WR","HOU","2018","16","","","","","","","","","","","","","","","","61","0","6","7","10.2","24"
"deandre hopkins","WR","HOU","2018","16","","","","","","","","","","","","","","","","104","0","9","12","11.6","18"
"dede westbrook","WR","JAX","2018","16","0","0","0","1","0.0%","0.0","0","39.6","0","0","9","0","1","9.0","9","45","0","7","8","6.4","22"
"demarcus robinson","WR","KC","2018","16","","","","","","","","","","","","","","","","17","1","2","3","8.5","11"
"demaryius thomas","WR","HOU","2018","16","","","","","","","","","","","","","","","","37","0","3","5","12.3","15"
"deontay burnett","WR","NYJ","2018","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"deonte thompson","WR","BUF","2018","16","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"desean jackson","WR","TB","2018","16","","","","","","","","","","","4","0","1","4.0","4","24","0","1","4","24.0","24"
"devante parker","WR","MIA","2018","16","","","","","","","","","","","","","","","","13","0","2","3","6.5","7"
"devin funchess","WR","CAR","2018","16","","","","","","","","","","","","","","","","23","0","2","4","11.5","13"
"dj moore 2","WR","CAR","2018","16","","","","","","","","","","","","","","","","19","0","2","7","9.5","15"
"donte moncrief","WR","JAX","2018","16","","","","","","","","","","","","","","","","43","0","4","4","10.8","19"
"dontrelle inman","WR","IND","2018","16","","","","","","","","","","","","","","","","46","1","4","5","11.5","29"
"doug baldwin","WR","SEA","2018","16","","","","","","","","","","","","","","","","126","1","7","12","18.0","29"
"eli rogers","WR","PIT","2018","16","","","","","","","","","","","","","","","","2","0","1","1","2.0","2"
"equanimeous st brown","WR","GB","2018","16","","","","","","","","","","","","","","","","94","0","5","5","18.8","34"
"golden tate","WR","PHI","2018","16","","","","","","","","","","","","","","","","13","0","2","3","6.5","9"
"isaiah mckenzie","WR","BUF","2018","16","","","","","","","","","","","","","","","","8","0","1","8","8.0","8"
"jake kumerow","WR","GB","2018","16","","","","","","","","","","","","","","","","68","1","3","3","22.7","49"
"jalen richard","WR","OAK","2018","16","","","","","","","","","","","11","1","4","2.8","5","40","0","4","5","10.0","14"
"jalen tolliver","WR","ARI","2018","16","","","","","","","","","","","","","","","","15","0","1","3","15.0","15"
"jamal agnew","WR","DET","2018","16","","","","","","","","","","","0","0","0","-","0","","","","","",""
"james washington 2","WR","PIT","2018","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"jamison crowder","WR","WAS","2018","16","","","","","","","","","","","","","","","","78","0","5","7","15.6","30"
"jarius wright","WR","CAR","2018","16","","","","","","","","","","","","","","","","69","0","7","8","9.9","24"
"jaron brown","WR","SEA","2018","16","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"jarvis landry","WR","CLE","2018","16","63","0","1","1","100.0%","63.0","63","118.8","0","0","6","0","1","6.0","6","47","0","4","8","11.8","19"
"jermaine kearse","WR","NYJ","2018","16","","","","","","","","","","","","","","","","55","0","4","4","13.8","29"
"jmon moore","WR","GB","2018","16","","","","","","","","","","","0","0","0","-","0","","","","","",""
"john brown","WR","BAL","2018","16","","","","","","","","","","","","","","","","27","0","2","6","13.5","17"
"john ross","WR","CIN","2018","16","","","","","","","","","","","7","0","1","7.0","7","3","1","1","5","3.0","3"
"jordan matthews","WR","PHI","2018","16","","","","","","","","","","","","","","","","13","0","2","3","6.5","11"
"jordy nelson","WR","OAK","2018","16","","","","","","","","","","","","","","","","75","0","7","10","10.7","16"
"josh bellamy","WR","CHI","2018","16","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"josh doctson","WR","WAS","2018","16","","","","","","","","","","","","","","","","30","0","3","6","10.0","22"
"josh reynolds","WR","LAR","2018","16","","","","","","","","","","","","","","","","44","0","2","2","22.0","26"
"juju smith schuster","WR","PIT","2018","16","","","","","","","","","","","","","","","","115","0","11","15","10.5","23"
"julian edelman","WR","NE","2018","16","","","","","","","","","","","","","","","","70","1","6","10","11.7","32"
"julio jones","WR","ATL","2018","16","","","","","","","","","","","","","","","","28","1","4","5","7.0","11"
"keelan cole","WR","JAX","2018","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"keenan allen","WR","LAC","2018","16","","","","","","","","","","","","","","","","58","0","5","8","11.6","17"
"keith kirkwood","WR","NO","2018","16","","","","","","","","","","","","","","","","35","0","2","4","17.5","23"
"kelvin benjamin","WR","KC","2018","16","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"kendrick bourne","WR","SF","2018","16","","","","","","","","","","","","","","","","73","0","4","5","18.3","25"
"kenny golladay","WR","DET","2018","16","","","","","","","","","","","","","","","","58","0","6","15","9.7","21"
